,X0,Y0,X1,Y1,X2,Y2
66,0.0,0.0,281.15174616473905,-44.0,1047.4617609118222,-199.0
67,0.0,0.0,3269.2384800438067,122.0,342.6176005427433,426.0
68,0.0,0.0,2011.6080081619214,-170.0,1395.9709480301765,-312.0
69,0.0,0.0,1450.6995111234244,-69.0,1146.59444844776,-42.0
70,0.0,0.0,2353.568872299317,345.0,351.9485346635265,283.0
71,0.0,0.0,1736.3113066680369,164.0,1021.6166677264218,138.0
72,0.0,0.0,447.30779181142236,426.0,3904.152996614278,225.0
73,0.0,0.0,547.5228977012912,-501.0,2044.2639930629184,-282.0
74,0.0,0.0,1588.313661378345,52.0,281.62476153295074,126.0
75,0.0,0.0,1948.5641310347642,315.0,225.75014312138825,210.0
76,0.0,0.0,2433.296350076214,-75.0,1743.3264729325683,-210.0
77,0.0,0.0,170.47541921520815,449.0,2971.8383446038843,237.0
78,0.0,0.0,1829.963744068369,-96.0,1009.1797716804083,-138.0
79,0.0,0.0,886.0245593393441,-59.0,1691.3973160540722,51.0
80,0.0,0.0,1912.6531478200168,-127.0,892.0343183272943,51.0
81,0.0,0.0,2848.306799686288,-288.0,406.9735205354118,-555.0
82,0.0,0.0,2071.339107651477,472.0,3158.207231155705,324.0
83,0.0,0.0,3036.3883256438958,-371.0,1540.2764772584887,-428.0
84,0.0,0.0,685.8563774818426,-189.0,2094.0940521519587,-124.0
85,0.0,0.0,200.58012855965669,244.0,2103.4408334927552,-65.0
86,0.0,0.0,714.4012151108336,-178.0,2819.4605183624176,-357.0
87,0.0,0.0,1799.8245783880088,234.0,813.5199042169165,321.0
88,0.0,0.0,1857.6173034546787,122.0,2991.1536638121984,103.0
89,0.0,0.0,1595.3234222529306,-219.0,706.4160786431871,-360.0
90,0.0,0.0,2197.04406169718,-84.0,1163.856926971922,-28.0
91,0.0,0.0,3399.242631789328,437.0,916.9662414472301,261.0
92,0.0,0.0,1234.2349756185208,290.0,3176.638669826321,232.0
93,0.0,0.0,1938.903339735556,3.0,520.860087239625,166.0
94,0.0,0.0,3259.841920516061,34.0,2076.8504137693044,-126.0
95,0.0,0.0,2343.6742530626943,21.0,670.1760553855211,230.0
96,0.0,0.0,3300.310564988203,115.0,468.3617955564969,-110.0
97,0.0,0.0,1359.952224783327,103.0,3749.175517986236,-9.0
98,0.0,0.0,2402.753505297364,29.0,470.28713012182516,-11.0
99,0.0,0.0,2679.341386396873,11.0,909.6284470174085,-59.0
100,0.0,0.0,2803.9440103427887,-388.0,1615.4431335137936,-170.0
101,0.0,0.0,587.4615599826434,-270.0,2687.2291268629165,-251.0
102,0.0,0.0,2492.039229565263,367.0,3661.911209924671,427.0
103,0.0,0.0,1266.3041079474642,131.0,2730.7456766384244,-22.0
104,0.0,0.0,2120.908738573069,135.0,472.77292818913696,370.0
105,0.0,0.0,519.9622248706228,123.0,2175.511170063626,29.0
106,0.0,0.0,1245.5816908208515,55.0,1640.4032064781657,-9.0
107,0.0,0.0,3666.2125366107953,-142.0,2864.413197465664,-117.0
108,0.0,0.0,1576.2019267743913,61.0,540.6800508371362,151.0
109,0.0,0.0,229.1027043504714,469.0,2313.4465990942826,358.0
110,0.0,0.0,233.37143545871777,-304.0,2513.334029286463,-231.0
111,0.0,0.0,3677.753478218063,-370.0,3056.832448620804,-377.0
112,0.0,0.0,558.7628874884722,553.0,3004.849576687769,176.0
113,0.0,0.0,1789.338262899878,-268.0,2860.037444725937,-70.0
114,0.0,0.0,1227.437630633725,-180.0,401.9221651131743,-275.0
115,0.0,0.0,1557.519800016059,56.0,2565.806964580733,-3.0
116,0.0,0.0,1420.7885334228877,33.0,1020.6766353566376,15.0
117,0.0,0.0,547.1491090734967,207.0,3457.5887085441273,434.0
118,0.0,0.0,3366.491234532825,210.0,2117.3299124962114,184.0
119,0.0,0.0,3320.8780103694426,7.0,1028.7924162130753,287.0
120,0.0,0.0,2746.111483190361,-74.0,1226.0156208870226,-76.0
121,0.0,0.0,600.9952948702439,-128.0,221.3001611335104,-236.0
122,0.0,0.0,1360.0902502370554,176.0,3250.649680826604,479.0
123,0.0,0.0,3057.3213372604296,-20.0,540.7272717593701,141.0
124,0.0,0.0,926.0615260702234,139.0,509.40851742394165,235.0
125,0.0,0.0,3044.1945692535164,259.0,863.1164376393505,240.0
126,0.0,0.0,3161.777940325045,-303.0,827.6937963923117,-161.0
127,0.0,0.0,2814.660819905042,-16.0,1337.3046795763312,227.0
128,0.0,0.0,1871.6583961093038,-29.0,1587.1461777886589,-120.0
129,0.0,0.0,596.6955283843407,-12.0,3044.096190179487,254.0
130,0.0,0.0,2865.798990666641,298.0,2176.5789938165008,158.0
131,0.0,0.0,1622.6185995161263,85.0,3924.198411565031,145.0
132,0.0,0.0,3700.3896268991175,270.0,689.4394012283252,-110.0
133,0.0,0.0,534.7729258902073,-187.0,2292.7796064311237,-6.0
134,0.0,0.0,2631.973423927068,-145.0,1058.4368904866942,-372.0
135,0.0,0.0,1936.0614956751733,269.0,2235.8973422963118,228.0
136,0.0,0.0,2885.346401752563,-155.0,1147.467536258347,-51.0
137,0.0,0.0,3100.4044841515765,-248.0,728.5762532231038,44.0
138,0.0,0.0,1359.419160499483,218.0,144.95685926197848,370.0
139,0.0,0.0,1932.512430612596,-44.0,381.97780730004797,217.0
140,0.0,0.0,1223.0831226099715,-189.0,251.851732737493,-323.0
141,0.0,0.0,1533.0716581231534,25.0,1922.6738394675065,-92.0
142,0.0,0.0,3541.353712489604,19.0,1364.130345261357,307.0
143,0.0,0.0,805.7960564038649,263.0,1971.7610805813308,241.0
144,0.0,0.0,820.700120794163,400.0,1734.0828645423658,247.0
145,0.0,0.0,1727.1423090795206,519.0,3352.120043332801,476.0
146,0.0,0.0,1016.4114127222774,-59.0,2132.967361447131,-192.0
147,0.0,0.0,2696.6267102137035,-44.0,435.5045925733706,-257.0
148,0.0,0.0,2422.935696798257,201.0,1545.5607249983277,124.0
149,0.0,0.0,1217.6602641728105,-557.0,3142.603167593922,-443.0
150,0.0,0.0,2042.722078002177,25.0,1298.9473075034841,13.0
151,0.0,0.0,1206.5703260235005,-257.0,2611.473015381532,-349.0
152,0.0,0.0,2216.2454943898842,-343.0,1337.4243025098558,-224.0
153,0.0,0.0,383.13213601668485,5.0,1814.541117830376,104.0
154,0.0,0.0,2024.6170616502009,238.0,280.0298590606553,372.0
155,0.0,0.0,2379.742847734099,72.0,493.3499856173257,253.0
156,0.0,0.0,1341.7703023162126,-108.0,714.4362335559192,-161.0
157,0.0,0.0,1791.1242465184455,337.0,3139.535382701587,253.0
158,0.0,0.0,2403.630458862588,-156.0,6.714538601228014,-398.0
159,0.0,0.0,2953.422829066234,15.0,1726.1581698880404,-140.0
160,0.0,0.0,1853.848983355368,109.0,1068.333288388641,-42.0
161,0.0,0.0,437.4644723867732,-143.0,2893.44553531192,-283.0
162,0.0,0.0,3661.6576759694567,-493.0,36.05341255554822,-441.0
163,0.0,0.0,2009.118439004713,-140.0,354.62377321975146,-102.0
164,0.0,0.0,508.6435812103528,-299.0,2089.6813132998604,-294.0
165,0.0,0.0,891.8165309853363,41.0,2409.961704038445,302.0
166,0.0,0.0,1573.4017287269064,-170.0,144.03439591847246,-269.0
167,0.0,0.0,1386.5670873747986,257.0,2080.116578693486,170.0
168,0.0,0.0,2161.838636045055,252.0,960.3290484474633,464.0
169,0.0,0.0,1607.1288506512876,358.0,2483.171521876181,218.0
170,0.0,0.0,1775.8936285514292,192.0,48.3763824353009,456.0
171,0.0,0.0,836.6271101437119,211.0,3432.351858937201,3.0
172,0.0,0.0,1630.221468639903,97.0,1947.7540587584808,165.0
173,0.0,0.0,1329.2261762690919,164.0,589.5429644231913,182.0
174,0.0,0.0,2403.4200649135487,-93.0,822.9774925113584,-274.0
175,0.0,0.0,3933.5031527394826,503.0,1454.801119868314,211.0
176,0.0,0.0,1737.1417776002386,267.0,1049.8661035833793,156.0
177,0.0,0.0,864.9335578045861,-177.0,2527.6098158832656,-38.0
178,0.0,0.0,2160.810109353019,-170.0,161.29979102890732,-377.0
179,0.0,0.0,23.10880910233027,-357.0,3136.392458648016,-385.0
