,X0,Y0,X1,Y1,X2,Y2
31,0.0,0.0,1009.0631391352092,-55.0,2249.9753301572077,-117.0
32,0.0,0.0,1831.5780963212128,301.0,8.09646821897104,558.0
33,0.0,0.0,493.79426390931434,234.0,3422.3282325694145,165.0
34,0.0,0.0,1367.025691422471,-223.0,709.3408593800245,-357.0
35,0.0,0.0,2012.725133461492,46.0,394.8887751786133,38.0
36,0.0,0.0,1549.5556902512853,218.0,442.90569985840966,30.0
37,0.0,0.0,2370.3661530385857,338.0,930.2040108764992,487.0
38,0.0,0.0,1945.7506998197305,67.0,254.84159129067487,193.0
39,0.0,0.0,3337.2189846282545,122.0,1990.6118496910406,-14.0
40,0.0,0.0,295.5451253970196,203.0,920.2693357972673,97.0
41,0.0,0.0,2269.165423550833,37.0,1846.7730840800705,52.0
42,0.0,0.0,662.4332129303458,168.0,2733.086842729712,337.0
43,0.0,0.0,12.562902666404623,356.0,1672.846128245042,220.0
44,0.0,0.0,3721.9239718238973,-378.0,918.871753612314,-124.0
45,0.0,0.0,2482.967297113046,261.0,259.3994560313122,145.0
46,0.0,0.0,1357.0687814794082,142.0,623.5554528041048,174.0
47,0.0,0.0,588.4773345013086,202.0,3043.7558684849073,-164.0
48,0.0,0.0,1921.581780194841,-586.0,3115.319211397072,-417.0
49,0.0,0.0,268.539418528164,-232.0,3747.598369337284,-73.0
50,0.0,0.0,2266.378761591824,-37.0,117.33552528545307,276.0
51,0.0,0.0,627.5300064785898,511.0,3154.7474482193898,449.0
52,0.0,0.0,2643.7180385975603,404.0,771.8513259034708,439.0
53,0.0,0.0,2522.6520232220937,-50.0,1074.0525826326398,164.0
54,0.0,0.0,1344.5702435869666,-200.0,348.9947424620986,-223.0
55,0.0,0.0,2817.172647394928,240.0,1594.757745777703,271.0
56,0.0,0.0,2067.4128153730453,-7.0,483.7621335567656,-148.0
57,0.0,0.0,3710.6521996822803,-424.0,1945.8861028965048,-503.0
58,0.0,0.0,789.5137859574461,-225.0,2574.7222764250478,-353.0
59,0.0,0.0,892.4298214746841,272.0,3242.411088486115,445.0
60,0.0,0.0,636.7839908142487,-206.0,1613.714813608302,-98.0
61,0.0,0.0,32.680851303757656,282.0,3051.325159009393,-26.0
62,0.0,0.0,313.69698665315536,234.0,2984.2089908750954,383.0
63,0.0,0.0,2344.474304998429,-181.0,776.5619019374573,63.0
64,0.0,0.0,2229.1272231507774,59.0,612.1803628238931,165.0
65,0.0,0.0,294.5882455428027,-52.0,1773.3312772592801,-295.0
66,0.0,0.0,3054.4494607803063,-349.0,1934.359509921201,-338.0
67,0.0,0.0,358.1151915918921,339.0,2717.980321061756,271.0
68,0.0,0.0,2347.080375425835,-294.0,440.44620496417656,-219.0
69,0.0,0.0,1781.3032042684354,-180.0,280.6773287668848,-68.0
70,0.0,0.0,123.66293625004118,298.0,3459.368430724672,-117.0
71,0.0,0.0,3106.576694898348,-431.0,624.2613214761093,-139.0
72,0.0,0.0,349.3288079710397,74.0,650.7704422217203,-8.0
73,0.0,0.0,476.1807005063838,-259.0,1022.7980093663637,-154.0
74,0.0,0.0,188.89060929208745,-389.0,3328.2730317693017,-26.0
75,0.0,0.0,638.898063501777,231.0,1615.2723391644074,159.0
76,0.0,0.0,398.2809715171293,-48.0,3894.212873661715,-277.0
77,0.0,0.0,2540.426060472978,208.0,918.6527703124492,179.0
78,0.0,0.0,3210.0103590451067,266.0,627.4077819932795,56.0
79,0.0,0.0,971.0595257769346,204.0,1627.8351493733578,256.0
80,0.0,0.0,330.38436377566535,521.0,3814.039934586458,186.0
81,0.0,0.0,2136.269502769248,205.0,1736.697927429547,284.0
82,0.0,0.0,1683.7268028000126,-141.0,1046.2804549447972,-24.0
83,0.0,0.0,3182.9046436129274,68.0,302.96072102515336,80.0
84,0.0,0.0,1633.9613414519156,-214.0,311.94467688323584,-324.0
85,0.0,0.0,371.083682451213,140.0,1460.786839016192,135.0
86,0.0,0.0,1139.2105750547976,131.0,1786.5951013393246,59.0
87,0.0,0.0,705.5277989488986,41.0,1115.587503438017,-65.0
88,0.0,0.0,3348.280963951239,-213.0,151.12974174236888,-486.0
89,0.0,0.0,1366.4786892739776,68.0,1949.9905026683327,-22.0
90,0.0,0.0,3137.8247476385686,-90.0,1361.9839379560374,-143.0
91,0.0,0.0,2977.4626661605107,119.0,298.58907292953063,-289.0
92,0.0,0.0,3708.094312587093,-391.0,1287.948994446066,-471.0
93,0.0,0.0,349.0678912948097,37.0,871.8785857249536,-71.0
94,0.0,0.0,3284.456815583003,454.0,939.6485893645372,235.0
95,0.0,0.0,293.0055036752751,241.0,852.2679255724911,174.0
96,0.0,0.0,1875.9885084997586,-21.0,1532.4269101728726,24.0
97,0.0,0.0,1355.5280486540182,-89.0,413.70830827352853,-68.0
98,0.0,0.0,3137.845983412613,-144.0,1227.964110090205,29.0
99,0.0,0.0,974.7962167436285,-128.0,2625.339386832846,-387.0
