,X0,Y0,X1,Y1,X2,Y2
46,0.0,0.0,344.5262966432206,-67.0,2516.692890220922,-286.0
47,0.0,0.0,1496.5205096731409,203.0,3683.964797223479,531.0
48,0.0,0.0,2363.9791743296937,-251.0,2854.604947996337,-280.0
49,0.0,0.0,1224.4866432950507,33.0,510.7630512071164,-112.0
50,0.0,0.0,3678.5042907003026,-503.0,1019.2968853158397,-563.0
51,0.0,0.0,3082.562426004281,-165.0,1590.5833010319486,-23.0
52,0.0,0.0,1428.2183663267792,131.0,683.5199305111805,187.0
53,0.0,0.0,95.66103777736453,-359.0,1025.7328096707156,-172.0
54,0.0,0.0,3177.084951979675,176.0,1082.9413387971053,124.0
55,0.0,0.0,1838.312388215661,36.0,628.6714044331115,164.0
56,0.0,0.0,2137.410328519769,-194.0,951.5431146011638,-217.0
57,0.0,0.0,1506.8822390385571,-2.0,2625.366803365762,26.0
58,0.0,0.0,199.1884074458435,468.0,2389.072744624609,313.0
59,0.0,0.0,1878.4136362687893,-79.0,216.42937980732086,-178.0
60,0.0,0.0,491.2694920301629,241.0,2365.819535201619,272.0
61,0.0,0.0,1464.3500764729981,-233.0,699.3351838640292,-135.0
62,0.0,0.0,381.668891579241,-20.0,1036.9885739503106,-135.0
63,0.0,0.0,918.6081234596553,412.0,3152.8735848769056,443.0
64,0.0,0.0,2648.653278862663,-372.0,612.3555241178206,-393.0
65,0.0,0.0,1304.3304782388107,148.0,453.62382178889175,-12.0
66,0.0,0.0,1135.7004525707512,263.0,2746.1482109887297,299.0
67,0.0,0.0,629.9386812983628,-392.0,2233.6996691781533,-273.0
68,0.0,0.0,719.7616878909331,192.0,2831.3154820776613,224.0
69,0.0,0.0,3719.3623204945343,-40.0,1147.03360744848,-268.0
70,0.0,0.0,330.5304636941655,-92.0,1384.2490832942826,-41.0
71,0.0,0.0,2704.096312909086,-157.0,2226.6589512805936,-169.0
72,0.0,0.0,3381.0753293659773,448.0,589.8316756300069,279.0
73,0.0,0.0,16.326716454391313,423.0,2963.0910840314955,102.0
74,0.0,0.0,3503.132251824126,-507.0,386.3540823575064,-597.0
75,0.0,0.0,1985.9059727750985,174.0,659.2345250469161,237.0
76,0.0,0.0,2522.168361959033,-266.0,1209.0553234987135,-420.0
77,0.0,0.0,1044.5308605675864,-453.0,3491.737117553639,-235.0
78,0.0,0.0,2948.847085685385,248.0,150.15923240189204,533.0
79,0.0,0.0,2516.099267080493,-264.0,76.4066974382772,-353.0
80,0.0,0.0,3521.842503134675,-328.0,306.79547146848245,-140.0
81,0.0,0.0,2661.161509180444,253.0,407.2489833381765,567.0
82,0.0,0.0,3468.2723219204804,-7.0,340.7357271639698,-291.0
83,0.0,0.0,928.7813714994563,-267.0,2980.623862465993,-188.0
84,0.0,0.0,744.5470714185126,146.0,1422.9048818193896,34.0
85,0.0,0.0,657.0441677439218,58.0,3891.177430520917,-381.0
86,0.0,0.0,2645.1999162551783,34.0,574.0980279240762,298.0
87,0.0,0.0,1104.2673301109241,-76.0,2606.029282140645,-229.0
88,0.0,0.0,1165.749369900273,-175.0,3905.365775065742,-104.0
89,0.0,0.0,2671.916054820173,-371.0,249.8244706654291,-289.0
90,0.0,0.0,882.5999614713527,-151.0,2260.31377539108,-168.0
91,0.0,0.0,1330.4789137876855,-136.0,390.8053143128059,-165.0
92,0.0,0.0,1775.016544524051,55.0,480.9115812902596,223.0
93,0.0,0.0,3476.730488272016,60.0,747.8109049595877,206.0
94,0.0,0.0,1987.0058675816656,236.0,1132.1909145531995,152.0
95,0.0,0.0,612.6129512447746,-359.0,2722.4827076998513,-114.0
96,0.0,0.0,842.8460408774437,-71.0,1832.6633512153714,-263.0
97,0.0,0.0,2088.565300990524,-221.0,1397.1178761211233,-250.0
98,0.0,0.0,3160.6836718235863,-51.0,63.133465202046864,-513.0
99,0.0,0.0,3713.677933797549,-296.0,480.964173338351,-119.0
