,X0,Y0,X1,Y1,X2,Y2
28,0.0,0.0,122.56211857546259,353.0,1426.8953457556672,162.0
29,0.0,0.0,3582.8499329417077,262.0,274.33495868482305,596.0
30,0.0,0.0,3524.7620478021668,-352.0,2494.711767737484,-536.0
31,0.0,0.0,1624.060061644639,-256.0,3105.01722585326,-421.0
32,0.0,0.0,2744.157500505532,-45.0,1215.2478764457774,-87.0
33,0.0,0.0,327.694785447693,-544.0,1941.8650698636638,-303.0
34,0.0,0.0,1948.4227589058873,519.0,2863.405778632558,420.0
35,0.0,0.0,3019.9216349501417,275.0,643.9204905070122,143.0
36,0.0,0.0,2649.7770276398683,-159.0,39.328155747806704,-334.0
37,0.0,0.0,529.1094379000468,208.0,2718.3095215581834,128.0
38,0.0,0.0,2193.5922873663967,-315.0,1113.2448862096637,-283.0
39,0.0,0.0,1299.7056922807444,-80.0,374.1715886880802,-68.0
40,0.0,0.0,2049.0568781604998,255.0,999.2551869859544,302.0
41,0.0,0.0,508.20821036894273,-16.0,2974.355333626687,-238.0
42,0.0,0.0,459.2389449101703,71.0,3124.860429975337,121.0
43,0.0,0.0,167.6787791354509,-472.0,2991.8170316813084,-103.0
44,0.0,0.0,1988.195502802019,290.0,467.5899252989517,111.0
45,0.0,0.0,2531.9403652304322,21.0,629.765589523603,303.0
46,0.0,0.0,2622.1523962178258,-108.0,1351.023600267334,-8.0
47,0.0,0.0,3095.191239996984,84.0,502.94086267444214,423.0
48,0.0,0.0,2318.6462171686003,99.0,2959.9561936918126,227.0
49,0.0,0.0,482.204849922096,66.0,1324.4112735689073,16.0
50,0.0,0.0,2318.943878757369,-221.0,344.5758083495848,-29.0
51,0.0,0.0,358.1447966953988,-94.0,1105.6958621140393,70.0
52,0.0,0.0,2244.4718745775226,-47.0,1464.613458316786,68.0
53,0.0,0.0,2223.4970378056646,-71.0,533.9781278535424,-168.0
54,0.0,0.0,1437.1871431690374,-112.0,1034.0678316091537,-33.0
55,0.0,0.0,3496.1376947667177,499.0,614.1924407576962,527.0
56,0.0,0.0,3173.131798579425,391.0,592.6693591231748,387.0
57,0.0,0.0,1120.815989091834,467.0,2975.9925998314698,300.0
58,0.0,0.0,1643.3993115191488,168.0,1103.1292435109103,198.0
59,0.0,0.0,3593.655796555763,92.0,302.5676417699365,-154.0
60,0.0,0.0,1627.5760648721466,-238.0,647.5488370562408,-104.0
61,0.0,0.0,2927.837145766878,152.0,130.94625771555457,393.0
62,0.0,0.0,946.4989688222412,-33.0,2066.9539805255035,51.0
63,0.0,0.0,3104.201831224728,-145.0,1491.779725590411,92.0
64,0.0,0.0,1929.8054133895223,-276.0,1226.8015345570993,-316.0
65,0.0,0.0,3024.809196473229,449.0,219.6138217585244,257.0
66,0.0,0.0,411.8883987819163,-35.0,1253.8586476883258,-67.0
67,0.0,0.0,2214.0493119796893,39.0,474.04762345628893,176.0
68,0.0,0.0,2335.076961593837,362.0,727.6019539567689,515.0
69,0.0,0.0,3034.9874927699084,412.0,560.1940397701442,69.0
70,0.0,0.0,3142.8795649417934,445.0,1498.6599330281247,317.0
71,0.0,0.0,2211.070502122237,110.0,2866.867794894457,24.0
72,0.0,0.0,1854.6381491335128,72.0,1012.8384840017543,230.0
73,0.0,0.0,13.06156663951606,343.0,2164.337067350394,159.0
74,0.0,0.0,1155.0119560861458,-193.0,2108.523397766644,-118.0
75,0.0,0.0,3337.213979904437,-150.0,699.6266672132228,-341.0
76,0.0,0.0,225.61056035778938,-231.0,3031.929349180144,-257.0
77,0.0,0.0,1337.888173363474,-98.0,514.4332435943429,19.0
78,0.0,0.0,2976.266182205437,-200.0,1785.2996403223526,-250.0
79,0.0,0.0,328.0790559786265,236.0,1149.836825166872,110.0
80,0.0,0.0,3086.629271189019,325.0,1353.0162618802801,487.0
81,0.0,0.0,1224.0080130786716,474.0,3255.3034216069464,153.0
82,0.0,0.0,766.5259441072992,-521.0,2739.982740662552,-409.0
83,0.0,0.0,2951.0098053165034,189.0,1267.7297083009264,330.0
84,0.0,0.0,1418.52119954597,-209.0,2813.4420000725386,-235.0
85,0.0,0.0,417.98160828630165,142.0,2361.0996348632666,94.0
86,0.0,0.0,2310.350977588527,-110.0,600.7081704337029,-312.0
87,0.0,0.0,969.1579570610576,18.0,3565.7110090753913,235.0
88,0.0,0.0,1115.9028724074633,-19.0,3326.011556839761,234.0
89,0.0,0.0,1710.7530460101086,67.0,2154.708192928764,-19.0
90,0.0,0.0,1996.8150025229688,479.0,2574.1763954887165,380.0
91,0.0,0.0,1397.289853344364,-142.0,1909.9156450684643,-81.0
92,0.0,0.0,778.044175972288,-38.0,3129.635006805081,-402.0
93,0.0,0.0,2522.4993687419487,-58.0,855.6443907176657,-68.0
94,0.0,0.0,165.81937706029566,-269.0,2870.785693862475,14.0
95,0.0,0.0,2521.741715973592,241.0,3555.1128705929445,405.0
96,0.0,0.0,1646.1814872712698,180.0,349.35353143332617,200.0
97,0.0,0.0,3617.029341231453,240.0,558.4763266709233,-17.0
98,0.0,0.0,2953.2037196859833,-420.0,319.8193326370051,-521.0
99,0.0,0.0,1132.6107655174142,-222.0,2737.9883134229435,-136.0
100,0.0,0.0,2242.2506538997327,349.0,1754.5391407782995,254.0
101,0.0,0.0,903.5233165646227,-48.0,3336.1190918341163,100.0
102,0.0,0.0,623.0778811680025,213.0,2977.9495918996404,313.0
103,0.0,0.0,2699.7847557306386,84.0,80.21618537207678,-302.0
104,0.0,0.0,1894.9359437136727,-25.0,491.2277996457278,-257.0
105,0.0,0.0,2253.413328095911,124.0,222.0303902266801,317.0
106,0.0,0.0,1850.8299539801064,-92.0,552.7993984085192,131.0
107,0.0,0.0,1313.9191043418834,-127.0,2055.608162956649,-66.0
108,0.0,0.0,3650.471680834475,83.0,1647.9656495825052,54.0
109,0.0,0.0,3266.341066412819,-127.0,987.7112771884716,-433.0
110,0.0,0.0,907.9061855899556,-539.0,2819.308380957292,-280.0
111,0.0,0.0,1646.9638610209936,-163.0,1070.647252756415,-71.0
112,0.0,0.0,2213.350263425382,-94.0,265.5667555881405,221.0
113,0.0,0.0,3678.975438908003,170.0,3004.370326705828,127.0
114,0.0,0.0,3763.671115734328,275.0,102.92944007007057,444.0
115,0.0,0.0,467.654557664775,-65.0,800.9586218657305,-59.0
116,0.0,0.0,1716.8698381180661,34.0,2359.3777425039834,0.0
117,0.0,0.0,2136.3832798070785,257.0,977.6351039792123,277.0
118,0.0,0.0,2347.6054726948823,-269.0,674.1032158996068,-509.0
119,0.0,0.0,403.24287768448767,-12.0,2122.848502988786,-80.0
120,0.0,0.0,1991.489330456651,68.0,664.5442183190022,148.0
121,0.0,0.0,2443.3456401217427,-87.0,957.7411420755805,-163.0
122,0.0,0.0,2692.360608250491,-105.0,1443.4118420142554,-189.0
123,0.0,0.0,2854.097978049745,30.0,20.58575021374964,-294.0
124,0.0,0.0,1003.6393820307512,491.0,2462.7991668221866,260.0
125,0.0,0.0,2416.783116164607,-26.0,560.7232601163578,-183.0
126,0.0,0.0,1662.647827324064,171.0,266.28537743039305,307.0
127,0.0,0.0,2138.4712912166115,-252.0,1044.3095636084258,-49.0
128,0.0,0.0,125.79961669632848,425.0,2077.503996491502,116.0
129,0.0,0.0,3084.3924628792915,256.0,591.696980979712,118.0
130,0.0,0.0,3631.6072245691785,-281.0,431.08502891746,-191.0
131,0.0,0.0,1081.058957259047,48.0,765.347039131242,-49.0
132,0.0,0.0,3332.7109801235774,-37.0,859.1455318593235,-397.0
133,0.0,0.0,3467.557622794991,-1.0,197.14889742714686,-446.0
134,0.0,0.0,2522.435515585012,356.0,471.21700897392753,225.0
135,0.0,0.0,3281.7359347868633,-76.0,2671.02480906267,-55.0
136,0.0,0.0,1906.7916195991158,300.0,355.54880289880884,523.0
137,0.0,0.0,1800.0850746897988,22.0,830.2770980131971,-9.0
138,0.0,0.0,1393.2587415995706,415.0,2506.707606205589,284.0
139,0.0,0.0,1413.9245471777274,47.0,969.7807079477948,160.0
140,0.0,0.0,2024.575504938345,254.0,378.4919389637348,421.0
141,0.0,0.0,1935.4994029543805,264.0,354.5770802034458,-94.0
142,0.0,0.0,2054.5770802034453,-94.0,1161.414611953378,-179.0
143,0.0,0.0,997.1137697681253,46.0,2858.0236076798296,113.0
144,0.0,0.0,1267.775251934666,85.0,839.9840121052284,-25.0
145,0.0,0.0,591.8056836935016,349.0,1920.126546860568,173.0
146,0.0,0.0,1446.3838737362937,-45.0,458.7667846144277,-73.0
147,0.0,0.0,1144.245388825465,232.0,3838.801538000477,440.0
148,0.0,0.0,3071.7930228297937,-336.0,585.6433520875912,-66.0
149,0.0,0.0,516.4189888924452,-384.0,2895.0797431376945,-425.0
150,0.0,0.0,227.51939126215302,-251.0,2373.926033932357,-275.0
151,0.0,0.0,1310.5769194248192,10.0,3544.820449881251,-303.0
152,0.0,0.0,1994.034138508129,520.0,2740.6147057129674,379.0
153,0.0,0.0,3213.6170535155115,-394.0,448.7079607187711,-204.0
154,0.0,0.0,2419.3948786254973,-210.0,454.1601650748854,-517.0
155,0.0,0.0,2633.1036345206385,-226.0,57.85483646481089,-545.0
156,0.0,0.0,299.26644644620137,110.0,1137.9929096130566,20.0
157,0.0,0.0,1913.7670054862147,-52.0,391.9314544645758,23.0
158,0.0,0.0,2101.7643402647573,261.0,193.0376740287616,378.0
159,0.0,0.0,651.3505820755298,-34.0,3290.4966974465747,-266.0
160,0.0,0.0,2111.367258655914,-257.0,1768.3600459996255,-232.0
161,0.0,0.0,333.30847118590145,-420.0,2779.7507052285437,-175.0
162,0.0,0.0,2776.7649042383464,20.0,1654.0054499739083,-158.0
163,0.0,0.0,292.9420093167996,495.0,2375.8364782648678,276.0
164,0.0,0.0,412.10594770353373,97.0,1034.3280855765531,29.0
165,0.0,0.0,238.60476953866737,-184.0,3932.114133282003,-135.0
166,0.0,0.0,2791.8117777238176,128.0,796.5220875800677,347.0
167,0.0,0.0,205.32502389129917,577.0,3544.212543343523,423.0
168,0.0,0.0,1288.5133701217585,206.0,3544.26754904062,315.0
169,0.0,0.0,538.9965490806611,-299.0,2711.032311582314,-16.0
170,0.0,0.0,1928.9467964737921,102.0,2770.0133464426312,55.0
171,0.0,0.0,64.71134803472478,-292.0,2186.012822709586,-259.0
172,0.0,0.0,1520.2676038689685,-74.0,503.63531958855174,-21.0
173,0.0,0.0,3257.5942205871647,-52.0,2725.692790355737,-167.0
174,0.0,0.0,684.9928314848407,246.0,3423.923147376897,491.0
175,0.0,0.0,449.08438314020117,-417.0,3156.504151219773,-441.0
176,0.0,0.0,2501.638073713104,-231.0,517.1426188485234,-73.0
177,0.0,0.0,2771.1484253838153,15.0,435.866683079977,191.0
178,0.0,0.0,1068.4249252285479,-135.0,511.5373455468966,-217.0
179,0.0,0.0,571.5512865030099,107.0,2954.2302365409496,-239.0
180,0.0,0.0,1108.429914625503,111.0,2864.942647082497,46.0
181,0.0,0.0,1052.0865526513098,-129.0,175.43537307409542,-272.0
182,0.0,0.0,2051.4288355448402,-316.0,1216.4759720115667,-430.0
183,0.0,0.0,626.243813579159,-48.0,306.3053724766678,-6.0
184,0.0,0.0,2717.530797983079,204.0,842.2732426688954,59.0
185,0.0,0.0,332.9567288217354,491.0,2318.8087190109504,342.0
186,0.0,0.0,2010.7044185697962,-146.0,521.8681002042672,-234.0
187,0.0,0.0,1992.5841110333288,166.0,689.7715431168431,357.0
188,0.0,0.0,2653.79165885611,96.0,2046.5632541367165,-27.0
189,0.0,0.0,552.8085375584083,-89.0,2408.159191043158,107.0
190,0.0,0.0,1973.602654710133,-150.0,302.18702083076505,-48.0
191,0.0,0.0,1319.963177214068,170.0,647.7251061076081,43.0
192,0.0,0.0,369.0074434285562,165.0,3502.9846516299617,139.0
193,0.0,0.0,776.7909544963964,-37.0,2330.2052354399507,-37.0
194,0.0,0.0,1083.403042154931,-42.0,2501.942772088769,143.0
195,0.0,0.0,1803.5007310346296,-247.0,184.25980613548973,-434.0
196,0.0,0.0,1975.4494280410306,248.0,496.338077124301,253.0
197,0.0,0.0,585.1960347001517,-393.0,2811.3919919665473,-189.0
198,0.0,0.0,1038.6258051288114,-93.0,2173.2631807072257,88.0
199,0.0,0.0,1407.3576538937864,-226.0,2068.7863878227163,-189.0
