,X0,Y0,X1,Y1,X2,Y2
63,0.0,0.0,3504.0195070497607,367.0,1572.7994889822596,553.0
64,0.0,0.0,2652.0909620104685,-80.0,981.6858898980718,51.0
65,0.0,0.0,670.0795796978009,58.0,2666.020316029222,-73.0
66,0.0,0.0,2842.7999340003967,99.0,1671.8906282588027,-22.0
67,0.0,0.0,843.0589953180291,390.0,3440.89649425182,-2.0
68,0.0,0.0,670.2199076624573,-272.0,2136.5502996791547,-207.0
69,0.0,0.0,342.6491198234262,-120.0,1756.6793922580246,-168.0
70,0.0,0.0,733.6476137366292,-62.0,2512.781747917963,216.0
71,0.0,0.0,645.5251017788355,-37.0,2329.506938551931,132.0
72,0.0,0.0,526.1255314457826,580.0,2845.398185291029,373.0
73,0.0,0.0,2837.5515706899555,-31.0,356.1326486066223,119.0
74,0.0,0.0,746.4892373643038,-497.0,3453.7680581897166,-345.0
75,0.0,0.0,1027.2646615092813,-219.0,3067.235048704705,-360.0
76,0.0,0.0,2250.70571976881,89.0,312.9311355015998,136.0
77,0.0,0.0,3608.7481473159137,-392.0,276.20769380879346,-518.0
78,0.0,0.0,2201.2277227826485,-116.0,2787.924614781637,-207.0
79,0.0,0.0,1430.7805749875683,-225.0,186.91793061245468,-240.0
80,0.0,0.0,2427.847378066618,104.0,892.1668796914363,53.0
81,0.0,0.0,1251.9041363859985,-88.0,960.2574460081046,1.0
82,0.0,0.0,738.4146535198628,569.0,3945.7141879680958,149.0
83,0.0,0.0,2483.766265319412,-374.0,534.3270427062371,-507.0
84,0.0,0.0,3484.5773615553176,289.0,850.2486654497552,-13.0
85,0.0,0.0,279.0750535513271,-38.0,2079.9037516980084,-257.0
86,0.0,0.0,3137.709452971132,-15.0,293.35974536480444,188.0
87,0.0,0.0,2106.199110286565,52.0,2685.217346184082,-4.0
88,0.0,0.0,959.8050156692952,-94.0,258.4071415252906,-139.0
89,0.0,0.0,3660.2747314180733,-164.0,1177.570813477892,32.0
90,0.0,0.0,1025.4127954148973,-18.0,3866.177990007453,-384.0
91,0.0,0.0,593.8089126066998,184.0,2587.70124233159,104.0
92,0.0,0.0,1114.136350060443,65.0,629.2636074298097,-5.0
93,0.0,0.0,1666.802569792656,-113.0,2167.64750042192,-98.0
94,0.0,0.0,2932.0358562120728,122.0,454.92099612657506,350.0
95,0.0,0.0,1257.9051995948714,51.0,920.5588392294277,45.0
96,0.0,0.0,899.075720740972,69.0,2588.1917386965115,175.0
97,0.0,0.0,2229.828993581472,-142.0,2648.1579679476545,-146.0
98,0.0,0.0,3343.323426964051,37.0,889.4154315788228,-103.0
99,0.0,0.0,97.97780610368,551.0,1891.5551233364627,299.0
