,X0,Y0,X1,Y1,X2,Y2
56,0.0,0.0,1533.5285797088645,-314.0,2075.844341865052,-176.0
57,0.0,0.0,1570.6990808290088,-246.0,2683.2860438553616,-152.0
58,0.0,0.0,424.2978645702565,277.0,2373.06550191138,173.0
59,0.0,0.0,1331.9503503686772,-115.0,1798.6577666618873,-241.0
60,0.0,0.0,1016.85523032451,240.0,2732.7469444664303,411.0
61,0.0,0.0,289.8243645932748,69.0,1365.7784207275895,37.0
62,0.0,0.0,3508.301212418584,371.0,512.3024173186295,130.0
63,0.0,0.0,384.7529395136821,339.0,1975.262278368179,78.0
64,0.0,0.0,2368.7125453075696,-215.0,3603.737826700842,-148.0
65,0.0,0.0,1130.923689166972,-487.0,3189.147107891835,-336.0
66,0.0,0.0,3018.7326128549157,-137.0,1065.3646722373296,89.0
67,0.0,0.0,3419.842554236488,396.0,2981.647020699936,366.0
68,0.0,0.0,2441.310195838582,-305.0,3532.4141508431035,-161.0
69,0.0,0.0,416.1499774779722,-7.0,1439.942227702139,-106.0
70,0.0,0.0,252.3418740325901,-142.0,2777.3921647506486,-254.0
71,0.0,0.0,1826.463445633021,-260.0,230.96749253533835,-365.0
72,0.0,0.0,615.3429085177572,-434.0,3591.8603110813124,-326.0
73,0.0,0.0,830.9033427759045,-123.0,220.63942883245227,-191.0
74,0.0,0.0,2210.5736126714846,150.0,169.6062392069698,348.0
75,0.0,0.0,2259.9849524380497,273.0,1232.4777058120799,258.0
76,0.0,0.0,3289.0044726988826,151.0,873.2506672889499,251.0
77,0.0,0.0,1260.8007630732925,78.0,2182.234350451968,164.0
78,0.0,0.0,1020.1455073963288,-180.0,2073.343578138008,-87.0
79,0.0,0.0,2763.6466676882137,236.0,1631.5534676732752,289.0
80,0.0,0.0,1395.0221553229644,-238.0,657.3893111035786,-353.0
81,0.0,0.0,689.3952280514612,122.0,1548.828436980773,194.0
82,0.0,0.0,1208.7854118187752,-97.0,1891.7613736364856,-224.0
83,0.0,0.0,2804.7871662636617,337.0,1391.8233719202856,333.0
84,0.0,0.0,3159.8762276072675,436.0,1306.3209253620912,190.0
85,0.0,0.0,649.0587558711381,-230.0,2071.860723855555,-328.0
86,0.0,0.0,2639.433691895797,-175.0,1582.1199326558637,-101.0
87,0.0,0.0,1706.0966962729349,34.0,586.1703196147108,-174.0
88,0.0,0.0,203.05153615285874,250.0,1950.6539742259347,9.0
89,0.0,0.0,2556.399678614251,6.0,161.2925935374719,288.0
90,0.0,0.0,427.3227895036007,224.0,3310.1829935404085,-58.0
91,0.0,0.0,2470.464474934985,31.0,219.24130472453635,-206.0
92,0.0,0.0,660.8424065292618,533.0,3616.9918571913922,145.0
93,0.0,0.0,1534.1674131326654,192.0,105.24451765307913,417.0
94,0.0,0.0,2179.67301452678,88.0,416.05080266593626,11.0
95,0.0,0.0,1347.381096190516,72.0,1637.2658094192334,151.0
96,0.0,0.0,2446.460761808795,-211.0,1819.0114595201835,-276.0
97,0.0,0.0,3476.400740349235,-401.0,1577.1712976693145,-381.0
98,0.0,0.0,658.550786057242,142.0,1928.6951899422208,74.0
99,0.0,0.0,1612.518558412365,204.0,426.6722352898537,233.0
